id,created_at,name,screen_name,location,description,followers_count,friends_count
783234257816805376,2016-10-04 09:16:13,Stem Talent Girl,StemTalentGirl,España,"Educamos, inspiramos y empoderamos a la próxima generación de mujeres líderes en #Ciencia, #Tecnología, #Ingeniería y #Matemáticas. #TalentGirl",5281,1714
1089647202690060288,2019-01-27 22:11:52,Master Big Data,MasterBigData1,,"Discovering #BigData #BigDataAnalytics #DataScience #BusinessAnalytics #BusinessIntelligence
@eniit_",97,279
2165168070,2013-10-30 17:30:10,Big Data,Big_Data_AI,,"Machine Learning, R, Python, Deep Learning, AI, cursos, noticias...",1171,704
4106783476,2015-11-03 19:37:11,datahack,datahack_,España,"Más que una escuela de #BigData & #Analytics con el mejor Máster. Trabajamos en proyectos de #robótica 🤖#MachineLearning, #AI, #deeplearning. Info: 625330791",898,78
847003031321411584,2017-03-29 08:30:34,Elena Gil Lizasoain,Elena_Gil_Liza,"Madrid, España",CEO @LUCA_D3 | Global #BigData B2B Director @Telefonica | @MITSloan MBA | Passionate about data-driven digital transformation and #AI | Proud mother of two boys,1970,194
3391738612,2015-07-28 08:38:00,EL PAÍS RETINA,elpais_retina,"Madrid, España",Queremos contarte los vibrantes tiempos que estamos viviendo de la mano de la transformación digital. Acompáñanos.,25183,515
46612502,2009-06-12 08:37:26,Carme Artigas,carmeartigas,Spain,#BigData & #AI pioneer. Always co-founder @Synergicpartner. Passionate about #FashionTech. Board Advisor @LlorenteyCuenca. Ambassador @Stanford @WIDSMadrid,4393,660
1082643526796627968,2019-01-08 14:21:46,Women in Data Science MADRID,WIDSMadrid,"Madrid, Spain",Conferencia Internacional Women in Data Science @wids_conference organizada por @Stanford. Su embajadora para España es @carmeartigas,282,228
1102634501182812161,2019-03-04 18:18:45,MásQueDATA,masquedata,,Espacio creado por un equipo interdisciplinar de analistas especializados en Ciencias Sociales,309,302
780768327639502848,2016-09-27 13:57:30,LUCA,LUCA_D3,"Madrid, Spain",AI Powered Decisions | Artificial Intelligence | Big Data | Machine Learning | Data Science | A @Telefonica company | Nuestros hilos ➜ https://t.co/P8wDmMzlqR,7807,209
827646604509315072,2017-02-03 22:35:02,Inés Huertas,quierodata,,Big Data | Data scientist | Maruja  | Rlady Madrid | NASA #DATANAUTS | Cofounder @wstartupc,3010,831
772203134269652992,2016-09-03 22:42:28,R-Ladies Madrid,RLadiesMAD,"Madrid, Spain",R-Ladies es la comunidad que ayuda a aumentar la diversidad de género en la comunidad #rstats y los trabajos en el campo STEM. #RLadiesMAD | 100% A TOPE,2277,476
826886647644033025,2017-02-01 20:15:14,PyLadies Madrid,PyLadiesMadrid,"Madrid, Spain",Agrupación local de @PyLadies. Nuestro objetivo es ayudar y motivar a más mujeres para que sean participantes activas de la comunidad open source de Python.,1311,135
4847178760,2016-01-25 22:28:14,Mabel Delgado,mabeldelgadob,Spain,Aerospace Engineer | Co-Founder of @PyLadiesMadrid | Co-Organizer of @DjangoGirls events. | @python_es Board Member,626,711
229465341,2010-12-22 13:30:17,Cecil,Cecil_gabaxi,"Madrid, Espagne","#Data lover nivel cortocircuito🤖, adicta 👻 al aprendizaje en el ecosistema #Startups, #digital, #marketing, #research, #UX y cantante en @Mhysteria_music",421,1723
115382899,2010-02-18 13:46:10,Oriol Borrás Gené TIC,oriolTIC,"Madrid, Spain","Telecommunications engineer PhD #elearning #ICT expert @la_upm #MOOC #RedesSociales #Gamification #OER #PLE #TIC #somosUPM
Profe en la @etsii_urjc de la @urjc",3605,350
1709591646,2013-08-29 10:06:04,Poténciate con redes sociales #idMOOC,iDigitalMOOC,El universo,Nuevo #MOOC de la @URJConline en @MiriadaX #idMOOC #URJCx 🗓️Empezamos a finales de agosto. Apúntate en 👉https://t.co/HC0N1JaDSL,4723,2092
205782162,2010-10-21 15:58:34,Igualate FMP,igualate,España,"Plataforma de Orientación Sociolaboral con Perspectiva de Género dirigida a mujeres en general, profesionales de la intervención sociolaboral y empresas",4320,1096
1551130856,2013-06-27 17:34:58,Ironhack,ironhack,Madrid | Barcelona | Miami | Paris | Mexico | Berlin,"Ironhack is an international tech school that believes the best way to learn how to do something, is by actually doing it.",12070,703
1017705626087100417,2018-07-13 09:41:44,Comunicadoras 8M,comunicadoras8m,,Plataforma independiente de mujeres feministas periodistas y profesionales de la comunicación,5063,254
831936999674232838,2017-02-15 18:43:32,Feminismos Madrid,FeminismosMad,"Madrid, España",Caminamos juntas en la #HuelgaFeminista del 8 de marzo de 2018 y 2019 🚶🏾‍♀️🚶🏼‍♀️,22352,1776
928965367187361792,2017-11-10 12:39:37,8M,HuelgaFeminista,Estado español,"Coordinación estatal del movimiento feminista para la Huelga Feminista del 8 de marzo de 2018.
#HaciaLaHuelgaFeminista♀️
🔊 https://t.co/nl560ZMdz3",20677,1219
832928402,2012-09-19 09:15:32,Isaac Rosa,_isaacrosa,,"in dubio pro operario
(dibujo cortesía de @miguelismikko)",57151,930
626685799,2012-07-04 18:38:53,Gervasio Sánchez,gervasanchez,,Fotógrafo y periodista independiente especializado en conflictos armados.Trabaja en Heraldo de Aragón,65520,508
1090990947050110978,2019-01-31 15:11:26,EL PAÍS Educación,elpaiseducacion,"Madrid, Spain","Sin educación, un país no tiene futuro. Cuenta gestionada por @anatorres8 y @elisasilio",5994,871
612473,2007-01-08 08:05:57,BBC News (UK),BBCNews,London,"News, features and analysis. For world news, follow @BBCWorld. Breaking news, follow @BBCBreaking. Latest sport news @BBCSport. Our Instagram: BBCNews",10092179,101
2097571,2007-03-24 10:48:14,CNN International,cnni,Everywhere,"Breaking news from around the world, plus business, style, travel, sport and entertainment. We #gothere.",8716776,370
16973333,2008-10-26 00:00:29,The Independent,Independent,"London, England","News, comment and features from The Independent",2809796,1189
87818409,2009-11-05 23:49:19,The Guardian,guardian,London,The need for independent journalism has never been greater. Become a Guardian supporter: https://t.co/gWyuUVlObq,7872020,1086
1652541,2007-03-20 17:46:05,Reuters Top News,Reuters,Around the world,"Top and breaking news, pictures and videos from Reuters.",20609769,1084
2467791,2007-03-27 11:19:39,The Washington Post,washingtonpost,"Washington, DC","Breaking news, analysis, and opinion. Founded in 1877. Our staff on Twitter: https://t.co/VV0UBAMHg8",13951107,1539
14293310,2008-04-03 13:54:30,TIME,TIME,,Breaking news and current events from around the globe. Hosted by TIME staff.,16152945,435
791326202,2012-08-30 10:43:09,SEBAS,sebasgmouret,"Madrid, ESP","Liberté, egalité, SebasGMouret 😎 soy el chico ese de gafas que habla de libros en internet 📖",65811,579
22255768,2009-02-28 13:43:40,Javier Ruescas 🏳️‍🌈,javier_ruescas,España,"Últimos libros: Por una rosa, Prohibido creer en historias de amor. Booktuber en https://t.co/J3BXn1JExM 💥 Javierruescas@bigcreators.es",78545,1065
114442629,2010-02-15 12:29:45,Laura Gallego,_LauraGallego,,Twitter oficial de la escritora de literatura fantástica. 📘«#GuardianesdelaCiudadela III. La misión de Rox» ya en librerías.,98324,18
803619892310093824,2016-11-29 15:21:27,Ironhack Madrid,IronhackMAD,"Paseo de la Chopera 14, Madrid","👨🏽‍💻Escuela digital → Fórmate en UX/UI, Web o Análisis de Datos
Conoce a nuestros #ironhackers 🚀✨",2345,1180
619550763,2012-06-26 22:24:28,Paula LC,paulalcasado,Madrid,Data Scientist at @Telefonica · PhD student in Economics 📚 · #AI designer 👩‍💻· #PySpark user⚡#BigData #rstats #RLadies see my #datascience blog! 👇,525,453
2438273784,2014-04-11 10:10:39,Comunidad R Hispano,R_Hisp,España,Asociación constituida en noviembre de 2011 cuyo objetivo es el avance del conocimiento y uso del lenguaje de programación R,1341,111
15178410,2008-06-20 10:09:49,La Ventana,laventana,,"De lunes a viernes, de 16:00 a 20:00 horas, en @La_SER. Dirige Carles Francino.
https://t.co/HmfqC2GYdR",172764,2097
316029348,2011-06-12 20:46:29,CEAR,CEARefugio,España,"Comisión Española de Ayuda al Refugiado. Desde 1979 con el Derecho de Asilo y con los refugiados, apátridas y migrantes en situación de vulnerabilidad.",36640,4194
121086706,2010-03-08 11:50:46,Diariodesign,Diariodesign,Barcelona,"We write design. Magazine on-line sobre diseño, interiorismo y arquitectura.",38386,1629
124919626,2010-03-21 01:56:42,Experimenta,experimenta_es,"Madrid, Spain","Revista (desde 1989) y libros para la cultura del diseño.
Innovación. Comunicación. Tecnología.
-
#experimentamag #contenidossorprendentes",13606,1139
288695440,2011-04-27 09:18:50,La M.O.D.A.,estoesLaMODA,Burgos,La Maravillosa Orquesta del Alcohol \\\ nuevo disco 'Salvavida (de las balas perdidas)',29280,442
1055749747611496449,2018-10-26 09:15:29,Efeminista,efeminista_efe,,,3809,61
198847178,2010-10-05 12:06:22,georgina cisquella,gcisquella,Madrid. España,"Periodista y guionista .Corresponsal diplomática,presentadora y directora de programas en RTVE . Ahora voy por libre, contemplando  el mundo que me rodea.",964,270
390383468,2011-10-13 22:06:40,CoordiCanarias,CoordiCanarias,Tenerife,Coordinadora de Personas con Discapacidad Física de Canarias,1841,3573
1012751672102121472,2018-06-29 17:36:29,Casa de las Muñecas Tiresias,CTiresias,,Asociación dedicada a defender y apoyar la diversidad sexual/ personas privadas de libertad/ personas en situación de calle/ trabajadoras sexuales/ VIH,438,240
212545872,2010-11-06 11:32:32,Edgar Borges,EdgarBorges7,"Madrid, España","Escritor. Algunas novelas: La ciclista de las soluciones imaginarias (2014), El olvido de Bruno (2016) y La niña del salto (2018).",1159,904
816178,2007-03-06 22:31:56,Ayuntamiento Madrid,MADRID,Madrid. España,"Perfil oficial de noticias del Ayuntamiento de Madrid. Los avisos, sugerencias y quejas sobre servicios municipales se atienden en @Lineamadrid.",669019,124
829973412802076672,2017-02-10 08:40:56,26DeAbril PlayAgain,PLAYAGAIN7,"Barcelona, España","26 de abril - Play Again, es un documental de concienciación social sobre la violencia en el deporte. 
Colabora aquí: https://t.co/BHzkDAPeq2 haciendo una donación.",83,150
22811495,2009-03-04 18:26:52,playz,playz,"Madrid, España",El canal digital de contenido joven en RTVE. https://t.co/YnbeEgPIya https://t.co/MjZBhPROV6 https://t.co/cruSgK2SON playzrtve@gmail.com,229382,571
282531059,2011-04-15 11:36:15,Patricia Cano ☘,PatriciaCanoRdz,"Madrid, Comunidad de Madrid",Mkt Manager & PR @ESDIPanimation @mianimacion & Audiovisual teacher @ueuropea ☘ Previously @TangramNext @3doublesprod @drakharStudio @DeepTheMovie @europapress,750,1220
1580768486,2013-07-09 16:28:57,No Fracking Mx,NoFrackingMx,,Alianza Mexicana contra el Fracking,6527,4038
1048543793086156800,2018-10-06 12:01:36,Ménades Editorial,MenadesEd,,"Editorial feminista♀️Luchamos por recuperar a las #Olvidadas, dar visibilidad a las #Actuales y reivindicar desde las #Trincheras una cultura más libre y justa.",2688,1239
743210600,2012-08-07 16:19:37,Emma Gascó,EmmaGasco,Madrid,"#Ilustración, #diseño y cosicas variás. Parte de @ElSaltoDiario y de @pikaramagazine. Coautora del libro #CrónicasDelEstallido.",2894,2494
285003755,2011-04-20 10:56:02,Belli Ramirez,BelliRamirez,Madrid,"+25 years working in Animation Films & Tv Series: Production Management. Consulting, Recruiting, Training. @MrCohl @MIAnimacion belli@mrcohl.com",1442,2180
4793542577,2016-01-13 11:11:17,ESPASAesPOESÍA,ESPASAesPOESIA,Madrid,Perfil oficial de la colección ESPASAesPOESÍA (@editorialespasa),3797,568
1001888269234327553,2018-05-30 18:09:12,MIA Mujeres en la Industria de la Animación,MIAnimacion,,,573,32
207432742,2010-10-25 09:44:57,Nadia González,Nadianit,Madrid,Periodista. Responsable de la Unidad Digital en @Greenpeace_esp Mamá de mis #lokasdelavida. Mi blog https://t.co/I1xesNDURU,7309,3945
493212551,2012-02-15 15:21:22,Laboratorio rtve.es,lab_rtvees,,Nos pirran las nuevas narrativas y los hallazgos de innovación. ¿Te unes? Instagram: https://t.co/4SKIaVtjXi,11832,731
243679224,2011-01-27 15:44:45,El Parto es Nuestro,elpartoesnuestr,España,"Asociación sin ánimo de lucro, de usuari@s y profesionales para mejorar las condiciones de atención a madres e hij@s en el embarazo, parto y posparto en España.",12410,188
2256496215,2014-01-01 16:12:28,Ibone Olza,iboneolza,,"Mother, MD, PhD, Perinatal Psychiatrist, Childbirth activist, lactivist and writer. Director of European Institute of Perinatal Mental Health, Madrid, Spain",1144,222
933739074401251328,2017-11-23 16:48:38,Francia Márquez Mina,FranciaMarquezM,Colombia|,Activista colombiana de derechos humanos nacida en Suárez-Cauca. Ganadora del Goldman Enviroment Prize 2018,28795,573
1046791871610200065,2018-10-01 16:00:05,EL PAÍS Fem,elpais_fem,"Madrid, Comunidad de Madrid","En EL PAÍS, las mujeres contamos. Por eso, ponemos el foco en cómo avanza el feminismo en el mundo. Cuenta gestionada por: @pilaralvarezm @minisashas @SandraGud",18528,146
267311284,2011-03-16 18:09:09,Susanna Griso,susannagriso,Puente aéreo,"Periodista, conductora de Espejo Público y del Laberinto, de 8.55h a 13,30h en Antena 3. Foto de @cipri_prastano",604916,562
14814402,2008-05-17 20:35:48,Hora 25,hora25,,"De lunes a viernes, de 20:00 a 23:30h en la @La_SER, con @abarceloh25. ¡Comprometidos con la información! https://t.co/HmfqC2GYdR",143794,824
249243667,2011-02-08 17:18:40,Àngels Barceló,AngelsBarcelo,,,449275,385
78285530,2009-09-29 11:50:42,MondoSonoro,mondo_sonoro,,Tu revista musical independiente y gratuita desde 1994.,96538,979
2890975337,2014-11-24 16:51:11,PDLI,PDLI_,Madrid,Plataforma en Defensa de Libertad de Información. Seguimiento y difusión de ataques a la libertad de expresión e información.,13200,1869
220047267,2010-11-26 16:41:04,Fer González Gonzo,FerGonzo,Lonxe da casa. ,"Xornalista galego. Celtista.
A las órdenes de @Salvadostv. Co-director de #Detrásdelmuro. Autor de Todo por mi país.
Ex RTVE-Galicia, #CQC y @El_Intermedio",372861,1002
301470126,2011-05-19 14:37:57,Patricia Flor,patriflorp,Sevilla,"Mis palabras preferidas: #mamá y #maestra. Un poquito #corredora. Caminando, porque... se hace camino al andar. Cofundadora de @programamos",1000,1228
780096491729944578,2016-09-25 17:27:51,M21 Radio,M21madrid,"Madrid, España",M21 es la radio pública de @MADRID. Podcasts creativos. Nuevos lenguajes. Un sonido para cada Madrid. App: https://t.co/tU1FVfb2Gm y https://t.co/v9fQP4PkLl,9714,725
127871926,2010-03-30 13:54:17,Juan Carlos González,juancarlosgp_,Madrid / Cantabria,"Periodista / Journalist 🗞️ 📻 #Comunicación #RedesSociales #Información #Radio
Creo, trabajo e investigo en periodismo y nuevas narrativas 📲💻¡Escríbeme!",1662,995
1853773886,2013-09-11 08:47:06,ONU Medio Ambiente,ONUMedioAmb,Global,Cuenta oficial del Programa de las Naciones Unidas para el #MedioAmbiente. ¡Únete a la conversación ambiental global! https://t.co/pROVSL17Ss,91869,950
710504936073732097,2016-03-17 16:35:52,Podium Podcast,PodiumPodcast,,🎧 Lo mejor está por escuchar. 🎧 #Podcastfilia #Podfascinación #AudioIsHot https://t.co/TS72m6FC08,15746,200
3233705999,2015-05-04 16:04:46,Maldita.es,maldita_es,,Periodismo para que no te la cuelen. Datos.Fact-checking.Tecnología.Innovación @mhemeroteca @malditobulo @maldita_ciencia @malditodato @m_migracion @m_feminismo,62961,28
912745614823317504,2017-09-26 18:28:07,Newtral,Newtral,,"Periodismo, tecnología y datos. Contamos historias que importan, desmentimos noticias falsas y hacemos fact-checking. Proyectos:  @transparentia_ y @Newtral_Edu",99091,100
731494912496111616,2016-05-14 14:42:32,natalia silva,natichuletailus,Chile,"autora de no abuses de este libro y buscando a Gordon. 
eso.
holanatichuleta@gmail.com",1632,476
246821680,2011-02-03 14:57:12,Gloria_LaVidaSinHijos,gloria_labay,Barcelona,"Creadora del proyecto https://t.co/SLDMowDpxL
Llevadora, Matrona, Midwife.
#NoMadre. #tia #DueloReproductivo #childless #infertilidad #GruposAyudaMutua",219,284
85692592,2009-10-27 23:34:59,malena pichot,malepichot,,"Guionista de Cualca, Jorge, Por ahora, Mundillo y TARDE BABY",1197790,1069
817746059082530816,2017-01-07 14:53:48,IberoEconomia.es,Iberoeconomiaes,"Miami, Madrid","Medio de comunicación especializado en temas de interés sobre #economía, #emprendedores #oposiciones y #MIR en #España y #Latinoamérica 📰 #EspañaEnPositivo",961,542
253017888,2011-02-16 11:39:33,Manuel Jabois,manueljabois,Galicia-Madrid,Xornalista. El País. Cadena SER.,161778,1203
148155433,2010-05-26 00:23:30,Nacho Carretero,NachoCarretero,A Coruña - Madrid,Hago reportajes en El País. Digo cosas en la SER. Escribí Fariña.,35588,964
786036397094297600,2016-10-12 02:50:55,Malquerida dice,malqueridadice,"Lima, Peru",Todas tenemos algo que decir. https://t.co/GiOfhvPf6Z,663,618
468852547,2012-01-20 00:05:51,Natalia Sánchez Loayza,nsanchezloayza,"Lima, Peru","Escribo.
Confundadora e investigadora en @proyectolamadre.
Cofundadora de @Malqueridadice.",224,183
236787362,2011-01-11 11:12:04,Pilar Álvarez,pilaralvarezm,Madrid (España) ,Periodista. Corresponsal de género de @el_pais. Estoy también aquí: @elpais_fem,8646,3111
49660345,2009-06-22 15:25:37,masdearte.com,masdearte,Madrid (España/Spain),masdearte lleva 19 años informando a diario sobre la actualidad del arte y queremos seguir haciéndolo.,43429,4623
168435706,2010-07-19 09:25:35,ArteInformado,ArteInformado,Iberoamérica,"#ArteContemporáneo Iberoamericano 
#Artistas #Galerias #Museos #Exposiciones #Premios #Cursos #Noticias #Latinoamérica #España #Portugal",35963,8857
16907525,2008-10-22 15:53:55,hoyesarte.com,hoyesarte_com,Spain,Primer diario de arte en español,51832,858
839515830,2012-09-22 10:39:52,La Neomudéjar,LaNeomudejar,C/Antonio Nebrija S/N madrid,#Museo Centro de #Artes de #Vanguardia y Residencia Artística,2291,731
839144408,2012-09-22 05:27:16,Jesús Moreno León,J_MorenoL,,Promotion and research of educational technology and computational thinking.,2554,1298
1014135445842690049,2018-07-03 13:15:06,✨ANYTEMA✨,ANYTEMAA,,Espacio seguro. Hablamos de #videojuegos #anime #historia #literatura #ciencia en perspectiva sociológica y #feminista. La sala común de todas las casas ☕️,114,227
407325407,2011-11-07 23:03:31,Tayri,TamaraLibertad,"Noroeste de África, Canarias",Periodista gráfica. La prensa al servicio de la gente y como herramienta de contrapoder♀️,363,894
1903743408,2013-09-25 10:51:03,Javier Medina,japi_medina,"Madrid, Comunidad de Madrid","Hablo de #CienciaFicción y #Fantasía en @anytemaa 📖🎬✏️🎮
Perfil en Goodreads ➡️https://t.co/anIVgvDlnk…",46,79
280165698,2011-04-10 19:40:13,Twin Gallery,TwinGallery,"C/ San Hermenegildo, 28 Madrid",Galería de arte contemporáneo en el centro de Madrid,2753,219
29317434,2009-04-06 22:57:46,Museo Thyssen,museothyssen,"Madrid, España",Bienvenidos a la cuenta oficial en Twitter del Museo Nacional Thyssen-Bornemisza,588595,2252
839790596977995777,2017-03-09 10:50:55,NAVES MATADERO,NavesMatadero,"Madrid, Comunidad de Madrid","Centro Internacional de Artes Vivas, un espacio de creación y pensamiento contemporáneos desde los nuevos lenguajes escénicos.",4096,1614
848470924651372545,2017-04-02 09:43:27,Festival Río Babel,FestRioBabel,"Madrid, Comunidad de Madrid",Festival Río Babel 5 y 6 de Julio 2019 IFEMA - Feria de Madrid #FestivalRioBabel #RioBabel2019,1084,207
80825919,2009-10-08 11:24:57,Gabriela Wiener,gabrielawiener,madrid,eso,19835,2468
2323888040,2014-02-02 14:50:45,Afroféminas,Afrofeminas,España y Latinoamerica,Afroféminas es una comunidad para mujeres afrodescendientes y racializadas de habla hispana,19616,2132
573689562,2012-05-07 12:44:07,Lucía,luciambomio,Alcorcón,Periodista.                       Cada vez uso menos twitter y más las historias de instagram. https://t.co/tMOd1l0U1N,11988,2175
818776501617393665,2017-01-10 11:08:24,"Ciencia, Innovación y Universidades",CienciaGob,España,"Ministerio de 🔬Ciencia, 💡Innovación y 🎓 Universidades de España - Spain’s Ministry of Science, Innovation and Universities",46425,813
436016566,2011-12-13 17:57:25,Mara Torres,maratorres_,Madrid,"@ElFaroSER 
#Losdíasfelices 
#Lavidaimaginaria
#La2n",134255,737
987096437715554305,2018-04-19 22:31:44,MujeresRTVE,MujeresRtve,España,"Movimiento amplio y acogedor al que puede sumarse todo aquel que apueste por una RTVE con perspectiva de género, de calidad e independiente. De todxs",30693,427
1003895325025865730,2018-06-05 07:04:31,Josep Borrell Fontelles,JosepBorrellF,España,"Ministro de Asuntos Exteriores, Unión Europea y Cooperación en funciones.",81390,148
872431739402113024,2017-06-07 12:35:10,geoviolenciasexual,geoviolenciasex,"BCN, MAD, Pamplona, Tolosa",Documentación de la #ViolenciaSexual en España - Herramienta colaborativa de @feminicidio,115,18
564420086,2012-04-27 09:00:58,F.SecretariadoGitano,gitanos_org,España,Fundación Secretariado Gitano (FSG) nuestra misión es la promoción integral de la comunidad gitana desde la atención a la #DiversidadCultural #Gitanos #Gitanas,14228,3298
68740712,2009-08-25 16:45:56,Pedro Sánchez,sanchezcastejon,,"Presidente del Gobierno de #España. Padre. Secretario Gral del @PSOE. Trabajamos por instituciones dignas, la igualdad y la justicia.
#SiempreHaciaDelante ⏩",1064017,6117
151915879,2010-06-04 15:38:43,Marta Flich,martaflich,,"PRESENTADORA. ECONOMISTA. Cuento cosas de reír y de llorar en @todoesmentiratv, @cuatro y en @ElHuffPost 
Contacto: https://t.co/CUVycWN8FP",110329,985
319557059,2011-06-18 09:48:57,Paula Bonet,paulaboneti,,Painter | Drawer | Engraver | Feminist • Literary agency : @Moniccarmona,45926,1556
273078047,2011-03-27 19:47:57,Lunwerg Editores,Lunwergfoto,,"LIBROS EXTRAORDINARIOS desde 1979.

Ideas que se convierten en libros ilustrados.",4676,1884
279649054,2011-04-09 18:19:45,Julia Otero,julia_otero,Barcelona,Directora de Julia en la Onda en Onda Cero.,1105492,731
92415862,2009-11-25 01:17:12,Rosa Montero,BrunaHusky,Madrid,"Twitter oficial. Escritora, periodista, animalista, superviviente (¡por ahora!). Últimas novelas: 'Los tiempos del odio' y 'La carne' https://t.co/BEKHZBAXbR",143925,551
180758354,2010-08-20 12:02:51,Nuria Varela,NuriaVarela,España,Periodista y escritora. Directora de la editorial Hotel Papel https://t.co/YA5sXbzBd4 Asturiana en Madrid.,24213,2198
1585968080,2013-07-11 14:15:58,Micromachismos,micromachismos,,"Un espacio en @eldiarioes para rastrear, denunciar y desmontar los machismos cotidianos que tantas veces pasan desapercibidos",37701,123
270607088,2011-03-22 22:57:31,Ana Requena Aguilar,RequenaAguilar,,"Periodista, feminista. Redactora jefa de Género en @eldiarioes. Coordino @Micromachismos y @_Nidos. Premio Comunicación no Sexista 2015.",20658,2126
881874272632918017,2017-07-03 13:56:25,EternaErrante💫,AdrianaRecio_,"Madrid, Comunidad de Madrid",Periodista y niñera de los Baudelaire #feminismo ✧ #Ilustración ✧ #videojuegos ✧ #anime ✧ @anytemaa @ncinoticias @ibe_tv https://t.co/cAfOOQ0AQP,72,320
51111522,2009-06-26 15:59:26,Diego OA,guadabailen,Bailén,"#ilustracióncientífica, pintura naturalista, investigación en artes y + en https://t.co/DA3uDcz4S8 Muevo la coctelera de @PDICIENCIA. Innovación Social en @CGBailen",954,467
480381111,2012-02-01 12:43:53,Inst. de Cc. Matemáticas,_ICMAT,,"Desentrañamos los enigmas de las matemáticas y, además, nos encanta hablar sobre ellas. Su belleza se puede atisbar aun sin saber de ecuaciones",23684,516
3389486200,2015-07-23 15:56:42,Fundación BBVA,FundacionBBVA,,"Impulsamos y difundimos el conocimiento y la cultura. Reconocemos el talento y la excelencia. Imagen: La Tierra, captada desde la Luna por la misión Apolo 8.",2216,451
93598843,2009-11-30 09:45:29,Ediciones Maeva,MaevaEdiciones,Madrid,"Maeva, pasión por las buenas lecturas.
Publicamos aquellas historias en las que creemos y que queremos transmitir con entusiasmo a nuestros lectores.",38693,2261
263674549,2011-03-10 14:25:47,Austral Editorial,Austral_ed,España,(Re)descubre los clásicos de siempre y la mejor literatura contemporánea con Austral. - https://t.co/D92f0lSTqX,97494,644
66094442,2009-08-16 10:33:14,Editorial Espasa,editorialespasa,España,Perfil oficial de la Editorial Espasa,125763,816
70951241,2009-09-02 12:29:11,Siruela,edicionesiruela,Madrid,Editorial literaria independiente fundada en 1982,105424,3316
300726898,2011-05-18 07:57:02,Impedimenta,EdImpedimenta,Madrid,Impedimenta es una editorial independiente ubicada en Madrid y especializada en rescates y clásicos modernos.,48323,1523
84046967,2009-10-21 10:14:05,Seix Barral,Seix_Barral,España,Bienvenido al twitter oficial de la editorial Seix Barral,110439,2327
15375313,2008-07-10 08:15:46,Ediciones Península,ed_peninsula,Barcelona,Seducidos por la realidad,9444,5122
1509974917,2013-06-12 09:00:05,Editorial Ariel,EditorialAriel,,Bienvenidos a la Editorial Ariel. Un lugar para la reflexión y el pensamiento. https://t.co/YajjJMK0SW,8743,6063
1938276284,2013-10-05 17:09:49,Teatro del Barrio,teatrobarrio,"c/ Zurita, 20 Lavapiés Madrid","El Teatro del Barrio es un espacio político donde construir ciudadanía a través de actividades escénicas, talleres, debates y la Universidad del Barrio.",24182,1758
66485971,2009-08-17 21:05:06,Pablo Linde,Pablolinde,Madrid,Periodista. Escéptico. Escribo sobre desarrollo y salud en @Planeta_Futuro / @el_pais. Dos años como corresponsal en América Latina. Me gusta ≠ me gusta,8712,1059
75632275,2009-09-19 20:14:46,lola huete machado,missylolahuetem,World,GlobalCitizen /Journalist El País Directora de @Planeta_Futuro @Africanoes1pais ❤️,10864,3343
